OMP-Real_time
780.0
435.0
810.0
453.0
628.0
287.0
742.0
381.0
1172.0
504.0
1317.0
519.0
1027.0
316.0
1226.0
387.0
1535.0
477.0
1656.0
494.0
1360.0
326.0
1544.0
434.0
771.0
434.0
821.0
453.0
640.0
300.0
752.0
387.0
1171.0
493.0
1317.0
519.0
1033.0
309.0
1230.0
426.0
1540.0
475.0
1660.0
501.0
1374.0
325.0
1562.0
401.0
784.0
438.0
844.0
457.0
635.0
296.0
750.0
382.0
1162.0
498.0
1320.0
501.0
1039.0
311.0
1234.0
384.0
1538.0
481.0
1666.0
496.0
1355.0
329.0
1557.0
420.0
773.0
437.0
809.0
453.0
632.0
312.0
747.0
388.0
1178.0
488.0
1309.0
520.0
1037.0
318.0
1237.0
394.0
1543.0
473.0
1667.0
502.0
1360.0
325.0
1548.0
423.0
775.0
433.0
833.0
461.0
635.0
289.0
754.0
388.0
1175.0
488.0
1309.0
504.0
1043.0
310.0
1244.0
413.0
1531.0
472.0
1657.0
499.0
1374.0
325.0
1557.0
426.0
784.0
444.0
832.0
457.0
628.0
293.0
753.0
385.0
1173.0
494.0
1312.0
522.0
1045.0
317.0
1229.0
410.0
1534.0
480.0
1662.0
507.0
1360.0
327.0
1545.0
408.0
784.0
451.0
814.0
461.0
639.0
293.0
745.0
387.0
1169.0
491.0
1318.0
522.0
1037.0
320.0
1249.0
400.0
1539.0
472.0
1677.0
499.0
1358.0
323.0
1564.0
409.0
776.0
443.0
828.0
479.0
649.0
284.0
740.0
387.0
1172.0
499.0
1314.0
517.0
1044.0
318.0
1239.0
405.0
1532.0
467.0
1671.0
501.0
1377.0
326.0
1569.0
393.0
786.0
433.0
832.0
469.0
631.0
303.0
755.0
379.0
1176.0
483.0
1314.0
501.0
1044.0
316.0
1234.0
399.0
1533.0
473.0
1680.0
495.0
1365.0
330.0
1553.0
419.0
785.0
450.0
842.0
479.0
639.0
293.0
751.0
382.0
1174.0
494.0
1314.0
507.0
1042.0
327.0
1224.0
398.0
1539.0
480.0
1667.0
520.0
1369.0
319.0
1577.0
415.0
791.0
458.0
823.0
450.0
640.0
292.0
747.0
383.0
1172.0
498.0
1313.0
505.0
1033.0
304.0
1220.0
402.0
1541.0
480.0
1673.0
500.0
1370.0
328.0
1571.0
407.0
784.0
450.0
809.0
454.0
643.0
286.0
762.0
389.0
1181.0
498.0
1323.0
501.0
1044.0
325.0
1234.0
398.0
1532.0
476.0
1667.0
503.0
1366.0
327.0
1555.0
417.0
781.0
450.0
834.0
463.0
630.0
293.0
753.0
382.0
1171.0
494.0
1313.0
511.0
1043.0
301.0
1230.0
405.0
1542.0
478.0
1657.0
515.0
1367.0
337.0
1566.0
409.0
780.0
438.0
836.0
460.0
645.0
288.0
733.0
376.0
1172.0
482.0
1326.0
513.0
1042.0
312.0
1232.0
396.0
1523.0
471.0
1676.0
503.0
1357.0
326.0
1569.0
410.0
775.0
452.0
826.0
458.0
636.0
297.0
730.0
392.0
1169.0
490.0
1308.0
500.0
1036.0
310.0
1229.0
393.0
1539.0
479.0
1671.0
506.0
1374.0
343.0
1552.0
430.0
782.0
447.0
813.0
490.0
652.0
294.0
755.0
399.0
1175.0
500.0
1316.0
512.0
1036.0
316.0
1230.0
385.0
1534.0
486.0
1679.0
507.0
1371.0
326.0
1559.0
425.0
788.0
431.0
810.0
476.0
635.0
286.0
748.0
388.0
1176.0
501.0
1324.0
507.0
1045.0
324.0
1244.0
407.0
1540.0
469.0
1659.0
511.0
1369.0
337.0
1561.0
408.0
779.0
443.0
825.0
452.0
643.0
321.0
754.0
388.0
1171.0
501.0
1302.0
524.0
1035.0
314.0
1227.0
403.0
1532.0
483.0
1671.0
510.0
1370.0
330.0
1565.0
408.0
783.0
437.0
811.0
490.0
645.0
294.0
756.0
387.0
1170.0
509.0
1320.0
514.0
1031.0
309.0
1228.0
389.0
1541.0
473.0
1654.0
491.0
1369.0
324.0
1574.0
431.0
774.0
451.0
829.0
462.0
640.0
285.0
743.0
401.0
1177.0
502.0
1333.0
509.0
1034.0
299.0
1242.0
386.0
1544.0
478.0
1665.0
499.0
1365.0
334.0
1554.0
408.0
789.0
442.0
822.0
487.0
647.0
293.0
771.0
373.0
1165.0
487.0
1312.0
509.0
1034.0
323.0
1239.0
418.0
1527.0
487.0
1674.0
494.0
1374.0
327.0
1568.0
411.0
787.0
432.0
809.0
462.0
637.0
288.0
752.0
376.0
1171.0
492.0
1310.0
510.0
1045.0
310.0
1225.0
400.0
1531.0
477.0
1677.0
503.0
1364.0
328.0
1575.0
400.0
778.0
448.0
832.0
457.0
634.0
292.0
751.0
389.0
1168.0
491.0
1316.0
500.0
1037.0
320.0
1229.0
409.0
1531.0
477.0
1667.0
501.0
1369.0
338.0
1555.0
411.0
784.0
442.0
827.0
487.0
650.0
294.0
755.0
392.0
1175.0
506.0
1325.0
533.0
1039.0
309.0
1241.0
400.0
1531.0
478.0
1671.0
523.0
1365.0
330.0
1567.0
413.0
786.0
436.0
830.0
478.0
629.0
296.0
735.0
405.0
1180.0
489.0
1321.0
504.0
1044.0
315.0
1235.0
384.0
1538.0
474.0
1669.0
510.0
1360.0
323.0
1576.0
429.0
