DYN-Consumption
3967.46
3385.66
3290.3
4302.42
4455.75
2992.38
4099.0
3306.48
3863.22
2777.29
3763.29
3405.5
4365.64
3431.36
4313.42
3285.14
3887.76
2965.57
3936.97
3182.12
3859.59
3480.12
4397.22
3835.7
4390.08
3442.47
4445.18
3729.25
4482.03
2852.29
3185.25
3081.89
3455.75
3520.36
4218.75
3279.9
4067.09
3185.46
3872.96
2841.91
4173.9
3672.95
3880.85
3766.27
3598.56
3476.18
5165.97
3520.63
4215.73
3081.71
3808.89
3381.86
3810.6
3660.43
3893.94
3087.41
3727.49
3083.6
3668.96
4356.39
4279.58
3713.04
3905.94
3520.89
4194.33
3202.13
3264.0
3129.96
3872.86
4336.84
3783.01
3439.84
3588.42
3442.47
4638.16
3440.39
3739.69
2977.1
3269.85
3181.38
3589.75
2783.05
4130.31
3378.68
5007.94
3205.67
3787.71
3481.04
4061.76
2902.93
3249.59
3236.32
3557.12
3374.73
3594.38
3470.75
4010.73
3341.09
4091.83
3302.07
4223.62
3663.98
3159.84
3106.36
3641.68
3041.41
4066.77
3571.81
3386.33
3154.89
4486.2
3517.91
3849.07
2922.57
3101.39
3414.56
3977.26
3684.87
4438.56
3554.65
4459.56
3644.35
3931.49
3289.16
4112.81
2906.53
3164.98
3099.69
3535.23
3438.09
3920.48
3208.27
3674.38
3537.62
4256.1
3669.11
4537.43
2916.47
3209.58
3383.46
3810.45
3519.3
4169.65
3500.73
4599.83
3135.9
3703.53
3574.95
4006.99
2911.88
3230.48
3112.09
3411.29
3350.79
5016.58
3478.29
4176.77
3174.03
5004.53
3252.19
4494.91
2937.4
3451.01
3121.6
3447.49
3354.17
3714.83
3760.38
4775.59
3905.12
4415.23
3580.32
4391.31
2956.44
3157.45
3036.89
3853.8
3316.8
3860.61
3643.16
3899.12
3566.02
3857.35
3497.18
3871.29
2923.22
3252.7
3259.98
3421.72
3309.06
4366.52
3615.51
4175.95
3405.67
3782.45
3594.1
3714.43
