noDebug-Consumption
3646.41
4252.96
2751.94
4283.43
4226.36
2752.0
4125.14
4161.27
2749.2
3749.63
3650.54
2749.64
4113.26
4165.07
2751.33
4545.82
3923.18
3584.03
4107.5
4174.78
2753.6
4425.47
4258.48
2752.32
4229.18
4124.96
2749.42
5749.1
4567.4
2748.33
4949.31
4143.5
2751.28
3634.39
4648.94
3614.15
3840.96
4174.23
2752.34
4120.03
4105.3
2751.31
4826.28
4255.26
2749.19
4561.63
4285.39
2750.46
4200.61
4198.54
2751.46
3736.32
4255.55
3577.7
3841.7
4154.68
2752.83
4794.79
4155.51
2750.73
4008.38
4346.14
2747.76
3659.4
4332.97
2750.79
4101.27
4182.07
2750.92
4209.19
4431.55
3617.22
3878.34
3998.15
2750.38
4481.39
5192.98
2751.93
4272.28
4521.43
2747.59
4566.9
4480.24
2751.7
4248.53
4600.18
2751.01
3779.28
5073.84
2753.19
3857.49
4088.29
2749.59
3948.16
3917.98
3607.6
4176.82
4364.58
3610.91
3984.98
4147.0
2751.62
3906.99
5009.55
2752.87
3422.19
3873.68
2753.47
3403.54
4172.23
2747.43
4472.07
5054.15
2795.79
4655.02
4259.28
3605.37
4609.63
4063.67
2750.69
4518.5
4121.91
2754.5
3508.41
5085.9
2753.44
3860.08
4213.8
2748.06
3693.79
4425.94
3599.35
3700.76
4215.53
3602.98
4245.81
5176.9
2749.91
3765.14
4814.95
2755.72
4399.45
4365.68
2755.55
3772.35
4163.6
2749.55
4221.23
4183.21
3609.35
4788.65
4562.78
3597.59
4379.47
4118.37
2749.95
4585.42
4137.51
2756.16
3817.39
4633.93
2754.9
3873.3
3971.93
2750.1
4083.83
4282.0
3595.3
4147.83
4325.94
3600.85
3945.71
4042.19
2749.43
4252.11
4715.12
2754.45
3332.7
4324.13
2753.27
3548.93
4322.59
2751.63
4955.92
4260.02
3612.39
4319.67
3913.7
3604.45
5180.99
5068.55
2749.15
4137.02
4280.0
2754.83
3148.01
4516.12
2751.9
3639.19
4145.85
2753.39
3803.72
4249.06
3596.22
4347.29
5157.12
3606.7
3985.54
4453.61
2749.36
4276.03
4707.34
2756.47
4447.66
3681.8
2750.06
3882.53
3946.97
2754.1
4597.33
3931.12
3592.03
3740.96
4529.27
3605.7
4159.2
3710.57
2747.34
3771.64
3808.63
2755.72
3240.4
4204.39
2750.05
3717.03
4479.53
2753.83
3506.85
4777.94
3598.76
4623.26
4170.31
3610.48
3968.37
4548.77
2747.23
4493.99
4522.34
2754.13
4267.43
5261.77
2748.8
3787.65
4030.56
2755.89
4608.21
3867.96
2755.3
4414.31
4102.79
3613.3
4205.65
3960.97
2747.99
4298.94
3712.01
2751.72
3344.18
4186.38
2746.77
3677.35
3957.03
2754.59
4375.34
4912.98
2751.25
4454.54
4062.03
3611.57
4174.34
3938.73
2749.78
4187.54
4745.34
2751.43
4271.42
4324.42
2747.92
3771.53
3873.81
2754.69
3810.41
3768.84
2750.27
4250.2
3884.47
3603.73
4791.26
4994.94
2750.62
4059.61
3452.17
2749.84
3225.28
4456.56
2748.54
3780.2
3905.58
2753.84
4854.21
5001.77
2752.52
3896.59
4605.89
3598.27
4004.04
4117.12
2751.08
5494.97
4983.63
2750.94
3373.57
4123.58
2750.75
3832.16
4126.02
2755.26
4254.98
4049.17
2753.25
4310.76
3549.69
3598.27
3969.77
5229.43
2752.69
4070.99
4067.35
2750.6
3207.32
4667.89
3570.22
3929.28
3924.42
2751.37
4198.65
4614.75
2754.57
4825.54
5766.25
3603.17
5157.57
3992.9
2754.66
4369.58
4341.67
2750.98
4545.95
4183.45
2760.99
3972.39
4350.92
2751.73
4136.26
4143.47
2753.27
4032.46
4298.37
3591.01
3798.97
4630.04
2754.93
4526.82
3801.12
2751.72
4351.31
4710.26
2755.62
3700.83
3828.03
2750.98
3884.19
5058.28
2753.1
3582.87
4311.34
3591.25
4340.94
3481.21
2753.86
4401.62
4872.22
2751.92
3447.33
3916.78
2754.4
3803.72
4310.61
2750.08
4059.69
3894.58
2755.26
4789.94
3823.23
3594.04
3827.34
4835.48
2754.23
4513.0
4401.95
2752.89
3369.93
4862.23
2755.1
3471.57
4417.51
2749.63
3846.33
4959.14
2755.08
4273.68
4438.39
3596.31
4063.77
3658.28
2753.15
3993.96
4318.42
2752.66
4463.48
4244.58
2753.69
3754.07
3690.25
2749.7
3872.0
3602.5
2753.15
4155.16
3803.54
3596.31
3753.86
4689.9
2751.0
4516.96
3610.39
2755.09
