MKL-Real_time
334.0
1558.0
409.0
4388.0
929.0
638.0
294.0
739.0
388.0
2236.0
987.0
1042.0
324.0
1243.0
387.0
3342.0
915.0
1357.0
329.0
1550.0
418.0
4379.0
931.0
638.0
289.0
746.0
380.0
2235.0
988.0
1043.0
318.0
1233.0
388.0
3346.0
905.0
1361.0
325.0
1551.0
429.0
4390.0
927.0
642.0
297.0
749.0
391.0
2243.0
992.0
1030.0
312.0
1227.0
382.0
3341.0
915.0
1374.0
325.0
1564.0
426.0
4388.0
914.0
638.0
304.0
766.0
387.0
2243.0
990.0
1047.0
309.0
1233.0
401.0
3347.0
910.0
1362.0
326.0
1543.0
426.0
4393.0
924.0
631.0
294.0
750.0
396.0
2241.0
986.0
1038.0
317.0
1241.0
387.0
3346.0
912.0
1359.0
328.0
1559.0
420.0
4381.0
926.0
640.0
296.0
734.0
385.0
2238.0
979.0
1036.0
315.0
1234.0
397.0
3340.0
911.0
1370.0
332.0
1559.0
407.0
4391.0
920.0
631.0
295.0
751.0
396.0
2242.0
989.0
1041.0
311.0
1232.0
397.0
3343.0
910.0
1363.0
329.0
1551.0
407.0
4382.0
928.0
644.0
288.0
748.0
386.0
2237.0
983.0
1042.0
310.0
1238.0
388.0
3352.0
914.0
1363.0
329.0
1559.0
406.0
4389.0
915.0
635.0
299.0
756.0
393.0
2234.0
986.0
1039.0
316.0
1241.0
396.0
3349.0
913.0
1369.0
325.0
1549.0
406.0
4384.0
927.0
642.0
297.0
738.0
363.0
2241.0
980.0
1041.0
313.0
1236.0
384.0
3350.0
908.0
1360.0
331.0
1565.0
425.0
4389.0
927.0
634.0
294.0
752.0
383.0
2238.0
981.0
1038.0
319.0
1246.0
384.0
3352.0
913.0
1358.0
331.0
1563.0
418.0
4387.0
920.0
640.0
292.0
766.0
384.0
2233.0
986.0
1036.0
310.0
1240.0
385.0
3344.0
908.0
1366.0
335.0
1566.0
423.0
4386.0
927.0
642.0
290.0
737.0
393.0
2243.0
986.0
1039.0
310.0
1232.0
400.0
3347.0
909.0
1355.0
343.0
1574.0
424.0
4376.0
925.0
640.0
296.0
749.0
404.0
2232.0
985.0
1027.0
315.0
1223.0
403.0
3344.0
913.0
1362.0
323.0
1562.0
434.0
4385.0
921.0
636.0
290.0
742.0
393.0
2238.0
983.0
1035.0
311.0
1235.0
384.0
3357.0
911.0
1369.0
325.0
1581.0
417.0
4380.0
919.0
628.0
290.0
747.0
385.0
2233.0
983.0
1042.0
314.0
1232.0
407.0
3344.0
907.0
1363.0
332.0
1546.0
408.0
4395.0
928.0
632.0
300.0
744.0
386.0
2245.0
982.0
1039.0
319.0
1228.0
394.0
3352.0
912.0
1363.0
336.0
1564.0
407.0
4391.0
921.0
641.0
297.0
758.0
386.0
2234.0
984.0
1034.0
323.0
1230.0
393.0
3339.0
903.0
1360.0
331.0
1555.0
425.0
4382.0
931.0
638.0
316.0
759.0
386.0
2228.0
985.0
1041.0
312.0
1231.0
387.0
3354.0
904.0
1363.0
327.0
1575.0
406.0
4384.0
931.0
626.0
296.0
746.0
387.0
2238.0
1003.0
1043.0
320.0
1226.0
376.0
3351.0
906.0
1366.0
333.0
1568.0
435.0
4376.0
927.0
629.0
290.0
757.0
375.0
2229.0
992.0
1041.0
308.0
1236.0
398.0
3342.0
912.0
1361.0
323.0
1571.0
416.0
4379.0
931.0
635.0
291.0
757.0
376.0
2239.0
986.0
1035.0
310.0
1244.0
382.0
3350.0
910.0
1365.0
331.0
1546.0
412.0
4385.0
930.0
637.0
309.0
773.0
388.0
2241.0
981.0
1033.0
314.0
1239.0
391.0
3354.0
911.0
1366.0
331.0
1567.0
417.0
4399.0
922.0
643.0
289.0
751.0
387.0
2244.0
983.0
1040.0
304.0
1226.0
406.0
3345.0
906.0
1393.0
328.0
1562.0
422.0
4391.0
927.0
634.0
303.0
756.0
382.0
2232.0
990.0
1030.0
313.0
1240.0
400.0
3348.0
902.0
1362.0
339.0
1566.0
408.0
4390.0
932.0
635.0
287.0
734.0
382.0
2234.0
982.0
1040.0
307.0
1226.0
402.0
3351.0
906.0
1377.0
337.0
1568.0
414.0
4386.0
928.0
631.0
294.0
774.0
391.0
2231.0
992.0
1041.0
314.0
1241.0
394.0
3346.0
914.0
1367.0
329.0
1551.0
411.0
4380.0
921.0
632.0
298.0
756.0
395.0
2240.0
981.0
1033.0
304.0
1224.0
395.0
3349.0
913.0
1369.0
324.0
1553.0
420.0
4376.0
922.0
641.0
291.0
738.0
389.0
2235.0
995.0
1035.0
319.0
1237.0
395.0
3352.0
911.0
1370.0
326.0
1570.0
412.0
4379.0
928.0
633.0
313.0
727.0
394.0
2240.0
980.0
1039.0
319.0
1238.0
385.0
3356.0
905.0
1359.0
315.0
1540.0
406.0
4383.0
925.0
638.0
287.0
735.0
388.0
2241.0
988.0
1037.0
317.0
1223.0
383.0
3349.0
907.0
1369.0
333.0
1557.0
408.0
4387.0
922.0
629.0
288.0
741.0
401.0
2238.0
979.0
1037.0
320.0
1238.0
392.0
3341.0
908.0
1357.0
334.0
1564.0
421.0
4384.0
918.0
631.0
299.0
735.0
396.0
2238.0
995.0
1040.0
306.0
1235.0
398.0
3363.0
906.0
1361.0
323.0
1549.0
415.0
4388.0
929.0
620.0
303.0
730.0
393.0
2237.0
983.0
1035.0
303.0
1236.0
400.0
3348.0
904.0
1386.0
334.0
1544.0
425.0
4386.0
919.0
634.0
293.0
744.0
403.0
2239.0
986.0
1038.0
321.0
1249.0
431.0
3346.0
898.0
1361.0
340.0
1566.0
412.0
4379.0
924.0
648.0
298.0
769.0
414.0
2242.0
986.0
1043.0
331.0
1238.0
401.0
3344.0
926.0
1365.0
326.0
1561.0
402.0
4389.0
926.0
652.0
294.0
761.0
386.0
2233.0
989.0
1046.0
305.0
1227.0
391.0
3347.0
910.0
1375.0
325.0
1561.0
422.0
4397.0
930.0
