Debug-Consumption
3339.48
4247.75
3579.11
5058.21
5355.97
2753.53
3321.6
4776.53
2718.34
2983.8
3484.21
2724.03
3557.81
4031.24
2720.03
3828.13
3887.85
2722.75
3483.86
3925.68
3561.78
4356.43
5277.57
2753.6
3828.51
4690.76
2718.91
3115.92
3676.56
2720.65
4661.3
4809.42
2720.66
3664.89
4504.91
2722.21
3155.29
4512.28
3579.88
4332.08
6041.47
2753.34
2882.0
4904.02
2718.24
2923.83
3931.42
2735.53
3167.32
4604.26
2720.8
3476.63
4741.92
2721.82
5170.05
4495.59
3584.36
5106.51
5420.27
2755.23
3575.69
4234.27
2718.34
3152.68
4003.21
2719.23
3072.83
4060.82
2721.18
3616.63
3725.9
2721.72
2800.24
4131.41
3585.63
4850.84
4459.78
2753.36
3796.49
4554.69
2718.83
3379.94
4357.88
2720.65
3490.5
4231.43
2720.97
3636.98
4479.37
2722.74
3939.41
4149.36
3599.53
4315.26
5518.26
2753.94
3754.06
5408.01
2718.11
3156.14
3651.7
2719.19
3460.63
3803.71
2720.42
3852.1
3926.3
2722.66
3051.45
3859.87
3584.44
4296.19
5789.35
2753.76
3753.91
4154.84
2717.76
3087.26
4193.64
2719.65
4256.39
3603.96
2719.41
3618.01
4175.25
2722.29
3643.79
4538.36
3588.5
4878.07
5375.09
2753.63
3022.17
4466.06
2717.46
3092.0
3538.01
2718.61
2764.99
4273.41
2719.21
3735.51
3860.56
2724.21
3627.3
3797.67
2838.58
4364.39
5467.94
2753.65
2922.03
3630.19
2717.62
3054.31
3783.65
2719.45
4574.99
4214.06
2719.0
4422.18
4230.61
2723.81
3341.52
6299.49
3533.15
4383.96
5298.03
2752.76
3795.08
4593.21
2718.21
3116.16
3765.65
2719.28
3359.41
4243.49
2719.73
3582.78
4276.78
2723.65
3046.19
3856.59
3588.98
4636.63
5599.76
2751.95
2837.67
3498.78
2718.14
3356.75
3500.63
2741.19
3573.85
4664.53
2719.09
4060.34
4736.68
2724.35
3277.23
5999.85
3602.9
4300.29
5619.38
2753.24
2940.92
4526.55
2718.15
2998.55
3868.53
2718.39
3626.29
4110.08
2717.92
4429.64
4347.1
2723.61
3489.4
4013.56
2834.98
4097.91
5737.71
2753.79
3795.65
4366.51
2717.79
3061.49
3478.41
2728.33
2765.11
3960.27
2718.7
3505.64
4165.2
2722.69
3203.44
4213.75
3521.09
4551.42
5368.42
2756.01
3013.59
4386.66
2719.1
3167.45
3506.9
2729.12
3568.31
4112.13
2718.45
3902.13
4508.82
2721.22
3458.59
3804.09
2833.34
4493.73
5866.72
2757.23
3749.0
3878.18
2718.95
3685.53
3659.3
2719.27
4324.93
3871.86
2718.38
4300.27
3792.24
2721.88
3489.86
4307.13
3520.65
4663.62
5412.78
2757.45
2895.68
3598.6
2717.66
3052.84
3851.29
2719.7
2802.82
4239.64
2717.82
3446.27
4404.79
2721.48
3152.1
4154.93
3594.64
4658.52
5288.6
2758.09
3801.8
3572.58
2718.36
3235.5
3804.1
2718.81
3691.61
4126.96
2718.31
3808.97
4097.24
2720.13
3467.42
4938.44
3556.51
4443.47
5702.35
2758.12
3774.01
3719.13
2717.85
3027.58
4092.47
2718.23
3237.42
4099.73
2718.1
3743.21
4826.85
2720.33
3863.7
4080.86
3597.3
4687.93
5658.47
2758.13
