MKL-Real_time
1427.0
577.0
1578.0
726.0
4570.0
2346.0
1017.0
1017.0
1184.0
1209.0
3508.0
3509.0
1058.0
707.0
1260.0
887.0
3834.0
2728.0
1421.0
587.0
1600.0
718.0
4574.0
2362.0
1013.0
1005.0
1187.0
1186.0
3508.0
3505.0
1063.0
702.0
1255.0
881.0
3837.0
2757.0
1409.0
598.0
1584.0
735.0
4581.0
2347.0
1018.0
1011.0
1188.0
1197.0
3499.0
3505.0
1052.0
700.0
1267.0
874.0
3846.0
2733.0
1419.0
584.0
1594.0
744.0
4574.0
2354.0
1010.0
1005.0
1188.0
1194.0
3506.0
3498.0
1055.0
699.0
1253.0
871.0
3831.0
2729.0
1415.0
580.0
1590.0
720.0
4545.0
2365.0
1005.0
1005.0
1195.0
1195.0
3507.0
3513.0
1071.0
698.0
1270.0
886.0
3843.0
2750.0
1425.0
581.0
1593.0
730.0
4579.0
2354.0
1010.0
1011.0
1166.0
1196.0
3509.0
3508.0
1064.0
700.0
1272.0
877.0
3844.0
2742.0
1424.0
579.0
1579.0
723.0
4562.0
2351.0
1015.0
1011.0
1191.0
1198.0
3505.0
3500.0
1059.0
699.0
1259.0
885.0
3841.0
2756.0
1422.0
586.0
1615.0
722.0
4573.0
2345.0
1003.0
1022.0
1188.0
1176.0
3508.0
3505.0
1059.0
705.0
1256.0
881.0
3840.0
2735.0
1425.0
589.0
1589.0
726.0
4578.0
2359.0
1010.0
1008.0
1175.0
1190.0
3508.0
3500.0
1061.0
706.0
1268.0
875.0
3841.0
2737.0
1423.0
585.0
1588.0
723.0
4566.0
2357.0
1014.0
1010.0
1195.0
1184.0
3508.0
3501.0
1071.0
698.0
1275.0
876.0
3848.0
2739.0
1415.0
574.0
1589.0
712.0
4583.0
2350.0
1018.0
1013.0
1181.0
1169.0
3498.0
3506.0
1058.0
701.0
1263.0
865.0
3845.0
2734.0
1422.0
586.0
1593.0
710.0
4575.0
2345.0
1011.0
1008.0
1188.0
1195.0
3497.0
3522.0
1063.0
692.0
1267.0
879.0
3850.0
2732.0
1415.0
576.0
1591.0
731.0
4592.0
2359.0
1011.0
1009.0
1187.0
1185.0
3498.0
3508.0
1054.0
698.0
1275.0
887.0
3899.0
2737.0
1425.0
593.0
1598.0
741.0
4568.0
2347.0
991.0
1010.0
1181.0
1192.0
3500.0
3512.0
1057.0
690.0
1262.0
886.0
3838.0
2734.0
1423.0
580.0
1596.0
739.0
4573.0
2354.0
1009.0
1015.0
1187.0
1191.0
3504.0
3504.0
1066.0
705.0
1253.0
886.0
3838.0
2746.0
1423.0
579.0
1602.0
724.0
4568.0
2350.0
1014.0
1003.0
1190.0
1191.0
3502.0
3500.0
1059.0
704.0
1269.0
869.0
3833.0
2735.0
1434.0
583.0
1584.0
735.0
4576.0
2363.0
1007.0
1015.0
1167.0
1189.0
3515.0
3510.0
1056.0
693.0
1263.0
871.0
3847.0
2740.0
1428.0
586.0
1590.0
715.0
4571.0
2345.0
1009.0
1001.0
1177.0
1189.0
3498.0
3509.0
1054.0
698.0
1261.0
868.0
3836.0
2739.0
1431.0
595.0
1596.0
724.0
4572.0
2357.0
1006.0
1006.0
1188.0
1196.0
3497.0
3493.0
1060.0
698.0
1262.0
869.0
3856.0
2740.0
1424.0
589.0
1587.0
724.0
4569.0
2350.0
1016.0
1007.0
1185.0
1191.0
3491.0
3510.0
1065.0
697.0
1269.0
884.0
3841.0
2745.0
1412.0
590.0
1586.0
725.0
4573.0
2347.0
1014.0
1010.0
1197.0
1191.0
3503.0
3506.0
1058.0
701.0
1257.0
880.0
3847.0
2739.0
1426.0
588.0
1592.0
712.0
4578.0
2352.0
1012.0
1004.0
1186.0
1188.0
3503.0
3508.0
1059.0
705.0
1275.0
883.0
3851.0
2745.0
1405.0
578.0
1592.0
724.0
4571.0
2345.0
