noDebug-Consumption
2981.95
3530.9
2719.91
2995.03
3726.22
2718.72
3965.33
4591.18
2718.92
3893.96
4068.75
2721.79
3965.04
3896.32
3528.82
5297.27
4104.75
3961.16
2962.58
3975.54
2721.35
3093.09
3674.25
2718.38
3981.25
3859.05
2717.85
4687.19
3442.84
2720.51
3969.29
5173.51
3538.47
5701.17
4887.22
3795.15
2909.14
3541.81
2718.21
3063.87
3636.91
2718.93
3082.9
4189.62
2718.77
4058.91
4371.23
2721.22
4401.43
4123.37
3530.54
5430.29
3690.45
3432.56
2887.74
4567.63
2717.73
3125.0
4147.1
2718.86
4047.88
4327.13
2719.11
3991.08
4241.4
2721.61
3317.27
4608.06
3536.23
5320.24
4480.59
2791.5
3900.88
3814.87
2717.58
3157.55
3519.07
2720.48
3050.05
3678.82
2718.97
3868.5
4312.48
2722.31
3986.09
4686.35
3537.68
5403.09
4536.53
3539.82
3799.39
3789.42
2717.76
3041.22
3775.54
2718.99
4012.65
5799.53
2719.8
4345.67
5193.05
2722.37
3731.96
4470.66
3524.86
5690.64
4248.92
2809.96
2993.88
3488.2
2718.35
3074.25
3618.99
2719.0
3434.64
4112.69
2719.11
4131.02
3891.6
2722.49
3974.37
3971.03
3539.51
5390.6
4543.94
3771.36
3002.66
4528.82
2717.95
3053.37
3700.43
2718.25
3744.69
4004.41
2719.93
3372.42
4509.14
2722.36
4294.88
4092.74
3495.4
5125.64
3988.02
3412.46
2878.0
3837.05
2717.39
3107.81
3574.18
2718.53
3415.24
3981.57
2719.55
5101.21
4412.78
2723.49
3373.66
5598.55
3532.8
5555.94
4262.56
3542.4
2962.79
3524.97
2717.81
3095.88
3580.14
2718.59
3975.81
3979.95
2719.39
3713.41
4352.61
2722.91
4086.22
4757.31
3525.23
5499.3
4330.56
3286.69
2947.38
3438.57
2718.13
3115.31
3587.45
2718.3
4404.17
3844.08
2719.58
4559.58
4166.7
2722.87
3741.66
4062.55
3539.47
5442.47
4395.46
4346.01
2955.04
3897.68
2717.86
3129.33
3680.71
2718.77
3398.84
4486.57
2719.13
4201.85
4047.37
2721.59
3675.8
4564.55
3498.49
5423.19
4234.46
2829.67
2997.73
3976.49
2718.08
3097.83
3616.74
2719.05
3975.74
4210.82
2719.39
3497.62
4423.78
2720.77
3521.18
4319.83
3531.73
5253.29
4503.47
3490.65
3005.0
3496.76
2718.09
3033.49
3519.24
2719.12
3420.75
4037.54
2718.87
4449.48
3712.53
2719.75
3177.12
4894.48
3495.11
5674.22
5172.06
3245.2
3043.06
4509.38
2717.83
3112.67
3970.05
2717.78
3709.65
4414.73
2719.55
4159.54
4151.14
2720.26
3631.18
4032.6
3516.5
5358.31
4094.12
3844.16
