MKL-Consumption
4395.46
2757.23
4346.01
3685.53
3129.33
3659.3
3680.71
2719.27
2718.77
4300.27
4201.85
3792.24
4047.37
2721.88
2721.59
4663.62
5423.19
5412.78
4234.46
2757.45
2829.67
3052.84
3097.83
3851.29
3616.74
2719.7
2719.05
3446.27
3497.62
4404.79
4423.78
2721.48
2720.77
4658.52
5253.29
5288.6
4503.47
2758.09
3490.65
3235.5
3033.49
3804.1
3519.24
2718.81
2719.12
3808.97
4449.48
4097.24
3712.53
2720.13
2719.75
4443.47
5674.22
5702.35
5172.06
2758.12
3245.2
3027.58
3112.67
4092.47
3970.05
2718.23
2717.78
3743.21
4159.54
4826.85
4151.14
2720.33
2720.26
4687.93
5358.31
5658.47
4094.12
2758.13
3844.16
