noDYN-Consumption
3682.89
2718.93
2718.83
4017.48
4126.98
2719.94
2718.17
4523.0
4049.11
2720.65
2722.6
4161.13
3918.6
3582.64
3516.09
5281.52
5398.0
3552.94
2756.13
3510.28
3438.53
2718.93
2718.17
3800.95
3758.06
2719.03
2719.44
4696.18
4139.03
2719.46
2718.12
4426.87
4969.6
2722.05
2722.13
4189.2
4018.54
3604.08
3537.05
5435.33
5596.81
2849.84
2755.95
4463.08
4416.61
2719.73
2718.22
3669.72
3642.33
2719.58
2718.88
3891.98
5058.27
2718.29
2719.23
3861.74
3901.3
2722.62
2721.33
4496.24
5384.15
3585.1
3582.53
5614.98
5392.56
2758.48
2755.95
3545.14
3465.38
2720.17
2718.51
3694.02
3880.03
2718.53
2719.51
4295.09
4084.56
2718.48
2717.73
4199.08
4032.41
2722.68
2720.52
4658.6
4150.48
3594.26
3539.92
5495.2
5222.43
2757.59
2755.4
4423.98
4364.92
2720.9
2717.56
3661.18
3342.56
2718.35
2720.06
3783.19
4252.98
2717.58
2717.85
3944.45
4171.6
2723.66
2722.02
4527.57
3678.33
3596.43
3516.56
5588.47
5342.0
2756.92
2756.19
3618.44
3752.9
2719.49
2719.52
3658.51
3784.11
2718.7
2718.79
4539.09
4440.59
2718.22
2720.08
3826.8
4211.59
2723.36
2722.27
4009.52
4296.16
3590.1
3498.72
4877.38
5600.58
2755.06
2755.97
3805.91
4452.04
2721.85
2718.5
3727.36
3782.76
2718.79
2718.61
4475.91
3821.32
2718.11
2719.28
4505.78
4017.89
2723.76
2723.06
4386.15
4305.25
3589.6
3515.41
5636.44
5439.14
2754.06
2755.91
4666.77
3484.62
2720.57
2719.49
3398.88
3565.14
2719.24
2719.04
4231.77
4987.17
2717.53
2719.71
4569.87
4238.53
2723.05
2722.86
4047.69
4196.78
3589.25
3492.29
5497.27
4583.19
2754.76
2766.84
4986.97
4423.07
2721.23
2719.16
3800.22
3803.39
2719.11
2719.48
3909.74
4176.49
2717.8
2719.63
3797.57
4593.97
2723.08
2723.71
4402.89
4475.37
3606.58
3535.62
5333.25
4288.29
2753.71
3305.87
4496.85
4180.26
2721.78
2720.18
3640.0
3652.7
2718.48
2720.62
4320.02
4630.15
2717.23
2719.89
4114.35
3833.46
2722.81
2723.77
3691.58
3942.85
2840.28
3566.4
5243.99
5047.3
2754.08
3337.56
4685.36
3635.56
2721.74
2721.21
3576.84
3761.67
2718.9
2720.0
4184.97
3906.8
2717.53
2720.67
4436.33
4676.36
2721.62
2723.22
5235.58
4548.83
3523.1
3533.54
5814.48
4266.35
2754.25
3098.96
4958.4
4377.76
2720.88
2721.32
3453.75
3762.57
2718.89
2720.48
4031.11
4232.39
2717.76
2721.23
4153.12
4363.89
2721.05
2722.51
4342.36
4300.75
2832.62
3515.97
5702.77
4831.0
2753.68
3658.29
4809.33
4417.88
2720.63
2721.06
3776.23
3815.94
2719.68
2720.94
4231.9
4341.21
2718.01
2721.34
4506.99
3941.78
2721.18
2722.18
3887.61
4296.62
3525.18
3541.39
5207.09
4419.47
2753.37
3283.64
4702.74
3680.69
2720.71
2720.98
3511.18
3452.13
2720.45
2721.34
4443.38
4273.95
2719.55
2721.01
4432.94
3620.59
2720.69
2721.64
4239.13
4481.1
3603.18
3543.65
5549.52
4541.15
2754.2
3659.57
4781.43
4555.77
2720.53
2721.47
3659.26
3831.59
2720.31
2722.17
3809.87
4616.61
2718.14
2720.16
4711.84
5606.99
2720.39
2720.68
3834.55
4290.52
3565.73
3525.77
5335.21
4104.9
2753.32
3229.2
4815.83
3730.41
2718.5
2721.21
3703.6
4115.85
2721.01
2721.76
4451.01
4282.76
2717.78
2720.03
4129.12
3932.48
2720.58
2720.11
4335.81
4396.99
3594.99
3522.89
5795.94
4292.51
2755.26
3721.8
4559.28
4160.65
2718.94
2720.93
3519.81
3975.45
2721.59
2721.71
4093.99
4301.62
2718.56
2720.15
3870.77
4349.78
2720.5
2720.58
4073.72
4653.81
3560.83
3543.2
5457.36
4066.08
2753.82
3991.71
5267.09
3799.09
2719.21
2719.93
4073.63
3614.5
2722.02
2721.2
5061.39
4316.78
2719.71
2719.45
4195.25
4084.75
2720.08
2721.14
4445.92
4001.91
3589.8
3530.79
5321.97
4683.49
2753.77
2808.06
4619.07
3784.57
2718.79
2720.18
3563.67
3609.12
2721.73
2720.48
4448.52
3948.77
2719.93
2718.67
3950.01
3934.48
2722.67
2722.22
4247.75
4811.3
3579.11
3545.72
5355.97
4069.7
2753.53
3949.06
4776.53
3639.96
2718.34
2719.19
3484.21
3807.72
2724.03
2720.47
4031.24
4298.78
2720.03
2719.01
3887.85
4515.91
2722.75
2722.04
3925.68
4044.16
3561.78
3535.86
5277.57
3913.02
2753.6
4486.21
4690.76
4543.75
2718.91
2719.19
3676.56
4289.78
2720.65
2719.41
4809.42
5049.78
2720.66
2718.81
4504.91
3771.85
2722.21
2721.01
4512.28
4372.48
3579.88
3530.5
6041.47
4189.11
2753.34
2894.8
4904.02
3852.19
2718.24
2719.15
3931.42
3465.17
2735.53
2719.18
4604.26
3961.48
2720.8
2717.07
4741.92
4466.29
2721.82
2721.43
4495.59
4284.38
3584.36
3536.51
5420.27
4320.46
2755.23
3678.93
4234.27
3530.9
2718.34
2719.91
4003.21
3726.22
2719.23
2718.72
4060.82
4591.18
2721.18
2718.92
3725.9
4068.75
2721.72
2721.79
4131.41
3896.32
3585.63
3528.82
4459.78
4104.75
2753.36
3961.16
4554.69
3975.54
2718.83
2721.35
4357.88
3674.25
2720.65
2718.38
4231.43
3859.05
2720.97
2717.85
4479.37
3442.84
2722.74
2720.51
4149.36
5173.51
3599.53
3538.47
5518.26
4887.22
2753.94
3795.15
5408.01
3541.81
2718.11
2718.21
3651.7
3636.91
2719.19
2718.93
3803.71
4189.62
2720.42
2718.77
3926.3
4371.23
2722.66
2721.22
3859.87
4123.37
3584.44
3530.54
5789.35
3690.45
2753.76
3432.56
4154.84
4567.63
2717.76
2717.73
4193.64
4147.1
2719.65
2718.86
3603.96
4327.13
2719.41
2719.11
4175.25
4241.4
2722.29
2721.61
4538.36
4608.06
3588.5
3536.23
5375.09
4480.59
2753.63
2791.5
4466.06
3814.87
2717.46
2717.58
3538.01
3519.07
2718.61
2720.48
4273.41
3678.82
2719.21
2718.97
3860.56
4312.48
2724.21
2722.31
3797.67
4686.35
2838.58
3537.68
5467.94
4536.53
2753.65
3539.82
3630.19
3789.42
2717.62
2717.76
3783.65
3775.54
2719.45
2718.99
4214.06
5799.53
2719.0
2719.8
4230.61
5193.05
2723.81
2722.37
6299.49
4470.66
3533.15
3524.86
5298.03
4248.92
2752.76
2809.96
4593.21
3488.2
2718.21
2718.35
3765.65
3618.99
2719.28
2719.0
4243.49
4112.69
2719.73
2719.11
4276.78
3891.6
2723.65
2722.49
3856.59
3971.03
3588.98
3539.51
5599.76
4543.94
2751.95
3771.36
3498.78
4528.82
2718.14
2717.95
3500.63
3700.43
2741.19
2718.25
4664.53
4004.41
2719.09
2719.93
4736.68
4509.14
2724.35
2722.36
5999.85
4092.74
3602.9
3495.4
5619.38
3988.02
2753.24
3412.46
4526.55
3837.05
2718.15
2717.39
3868.53
3574.18
2718.39
2718.53
4110.08
3981.57
2717.92
2719.55
4347.1
4412.78
2723.61
2723.49
4013.56
5598.55
2834.98
3532.8
5737.71
4262.56
2753.79
3542.4
4366.51
3524.97
2717.79
2717.81
3478.41
3580.14
2728.33
2718.59
3960.27
3979.95
2718.7
2719.39
4165.2
4352.61
2722.69
2722.91
4213.75
4757.31
3521.09
3525.23
5368.42
4330.56
2756.01
3286.69
4386.66
3438.57
2719.1
2718.13
3506.9
3587.45
2729.12
2718.3
4112.13
3844.08
2718.45
2719.58
4508.82
4166.7
2721.22
2722.87
3804.09
4062.55
2833.34
3539.47
5866.72
4395.46
2757.23
4346.01
3878.18
3897.68
2718.95
2717.86
3659.3
3680.71
2719.27
2718.77
3871.86
4486.57
2718.38
2719.13
3792.24
4047.37
2721.88
2721.59
4307.13
4564.55
3520.65
3498.49
5412.78
4234.46
2757.45
2829.67
3598.6
3976.49
2717.66
2718.08
3851.29
3616.74
2719.7
2719.05
4239.64
4210.82
2717.82
2719.39
4404.79
4423.78
2721.48
2720.77
4154.93
4319.83
3594.64
3531.73
5288.6
4503.47
2758.09
3490.65
3572.58
3496.76
2718.36
2718.09
3804.1
3519.24
2718.81
2719.12
4126.96
4037.54
2718.31
2718.87
4097.24
3712.53
2720.13
2719.75
4938.44
4894.48
3556.51
3495.11
5702.35
5172.06
2758.12
3245.2
3719.13
4509.38
2717.85
2717.83
4092.47
3970.05
2718.23
2717.78
4099.73
4414.73
2718.1
2719.55
4826.85
4151.14
2720.33
2720.26
4080.86
4032.6
3597.3
3516.5
5658.47
4094.12
2758.13
3844.16
