noDebug-Real_time
3334.0
586.0
710.0
2345.0
1151.0
1275.0
4485.0
1008.0
1195.0
3522.0
849.0
965.0
3695.0
692.0
879.0
2732.0
733.0
801.0
3342.0
576.0
731.0
2359.0
1163.0
1291.0
4486.0
1009.0
1185.0
3508.0
837.0
964.0
3711.0
698.0
887.0
2737.0
728.0
794.0
3302.0
593.0
741.0
2347.0
1159.0
1299.0
4485.0
1010.0
1192.0
3512.0
834.0
978.0
3685.0
690.0
886.0
2734.0
723.0
798.0
3307.0
580.0
739.0
2354.0
1161.0
1284.0
4530.0
1015.0
1191.0
3504.0
850.0
959.0
3695.0
705.0
886.0
2746.0
728.0
810.0
3280.0
579.0
724.0
2350.0
1153.0
1277.0
4474.0
1003.0
1191.0
3500.0
853.0
963.0
3737.0
704.0
869.0
2735.0
722.0
812.0
3299.0
583.0
735.0
2363.0
1156.0
1274.0
4483.0
1015.0
1189.0
3510.0
841.0
961.0
3694.0
693.0
871.0
2740.0
730.0
814.0
3297.0
586.0
715.0
2345.0
1157.0
1265.0
4498.0
1001.0
1189.0
3509.0
840.0
951.0
3723.0
698.0
868.0
2739.0
736.0
817.0
3316.0
595.0
724.0
2357.0
1156.0
1296.0
4477.0
1006.0
1196.0
3493.0
843.0
957.0
3700.0
698.0
869.0
2740.0
729.0
808.0
3262.0
589.0
724.0
2350.0
1159.0
1290.0
4498.0
1007.0
1191.0
3510.0
836.0
968.0
3760.0
697.0
884.0
2745.0
732.0
803.0
3292.0
590.0
725.0
2347.0
1166.0
1269.0
4495.0
1010.0
1191.0
3506.0
845.0
971.0
3694.0
701.0
880.0
2739.0
734.0
805.0
3287.0
588.0
712.0
2352.0
1165.0
1270.0
4487.0
1004.0
1188.0
3508.0
838.0
980.0
3726.0
705.0
883.0
2745.0
738.0
812.0
3300.0
578.0
724.0
2345.0
